"TOA5","WetSedge_CR23XPB_9","","","","","","Soil"
"TIMESTAMP","RECORD","NP_sur_AVG","NP_5cm_AVG","NP_10cm_AVG","NP_25cm_AVG","GH_sur_AVG","GH_5cm_AVG","GH_10cm_AVG","GH_25cm_AVG","N_sur_AVG","N_5cm_AVG","N_10cm_AVG","N_25cm_AVG","P_sur_AVG","P_5cm_AVG","P_10cm_AVG","P_25cm_AVG","CT_sur_AVG","CT_5cm_AVG","CT_10cm_AVG","CT_25cm_AVG","Battery_V_AVG","Paneltemp_AVG"
"TS","RN","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"2023-07-10 18:00:00",11015,9.43,13.7,9.31,3.441,9.98,9.69,8.67,4.069,13.74,13.62,12.24,7.224,12.33,11.13,5.702,0.981,11.65,9.72,8.16,4.75,12.61,17.03
"2023-07-10 21:00:00",11016,9.03,11.28,8.84,3.395,10.12,10.01,9.15,4.407,12.6,12.91,12.65,7.551,10.79,9.58,5.589,0.905,11.66,10.14,8.5,4.746,12.53,15.32
"2023-07-11 00:00:00",11017,7.933,7.957,7.712,3.25,9.31,9.48,9.07,4.632,9.7,10.3,11.48,7.792,7.635,6.646,4.862,0.735,10.44,9.74,8.44,4.684,12.49,11.46
"2023-07-11 03:00:00",11018,7.138,7.095,7.2,3.523,8.53,8.88,8.91,5.232,8.11,8.49,9.87,8.16,5.582,5.205,4.456,1.002,9.57,9.32,8.51,5.12,12.45,7.414
"2023-07-11 06:00:00",11019,6.716,7.334,6.877,3.517,7.862,8.22,8.35,5.425,7.661,7.895,8.69,7.995,5.402,5.171,4.172,1.052,9.08,8.86,8.29,5.303,12.44,7.323
"2023-07-11 09:00:00",11020,7.275,10.74,7.486,3.422,7.811,8.08,8.01,5.449,9.68,9.42,8.49,7.577,8.03,7.547,4.472,1.062,9.44,8.73,8.18,5.4,12.73,12.57
"2023-07-11 12:00:00",11021,8.44,14.35,8.49,3.269,8.81,8.86,8.22,5.323,14.45,13.7,10.41,7.206,12.31,11.21,5.209,0.975,11.2,9.36,8.3,5.321,12.82,17.55
"2023-07-11 15:00:00",11022,9.52,14.79,9.13,3.183,10.63,10.58,9.29,5.261,18.28,17.86,14.15,7.315,15.4,13.05,6.039,0.907,13.67,10.87,8.96,5.25,12.7,19.06
"2023-07-11 18:00:00",11023,9.33,12.62,8.91,3.201,11.19,11.52,10.42,5.426,16.42,17.06,15.88,8.02,12.95,11.02,6.033,0.896,13.55,11.79,9.79,5.358,12.58,16.73
"2023-07-11 21:00:00",11024,8.67,10.65,8.36,3.221,10.65,11.26,10.69,5.692,14.13,15.06,15.16,8.79,10.44,9.07,5.691,0.893,12.64,11.63,10.1,5.583,12.51,13.27
"2023-07-12 00:00:00",11025,8.03,9.08,7.831,3.406,10,10.69,10.5,6.083,12.07,13.21,13.88,9.34,8.51,7.603,5.382,1.085,11.79,11.13,10.15,6.028,12.48,10.97
"2023-07-12 03:00:00",11026,7.573,8.55,7.438,3.464,9.31,9.98,9.96,6.227,10.63,11.56,12.36,9.43,8.05,7.324,5.154,1.16,11.19,10.58,9.89,6.276,12.46,10.15
"2023-07-12 06:00:00",11027,7.349,8.14,7.198,3.526,8.85,9.45,9.45,6.118,9.3,9.8,10.82,9.37,7.886,7.14,5.033,1.198,10.58,10.2,9.52,6.336,12.44,9.01
"2023-07-12 09:00:00",11028,7.346,8.64,7.267,3.606,8.62,9.09,9.01,5.797,9.58,9.62,9.95,9.3,7.878,7.267,4.942,1.204,10.2,9.87,9.25,6.319,12.44,8.93
"2023-07-12 12:00:00",11029,7.729,9.78,7.657,3.652,8.48,8.85,8.49,5.358,10.49,10.38,10.07,8.99,8.64,7.888,4.902,1.14,10.23,9.68,9.01,6.206,12.47,9.45
"2023-07-12 15:00:00",11030,8.64,12.61,8.75,3.875,8.13,8.68,7.998,5.017,12.82,12.24,10.88,8.84,10.56,9.82,5.307,1.24,11.07,9.97,9.09,6.249,12.65,10.87
"2023-07-12 18:00:00",11031,9.37,12.81,9.4,3.98,6.98,8.13,7.199,4.496,14.82,14.3,12.32,8.71,12.36,10.96,5.812,1.277,12.18,10.63,9.37,6.204,12.66,13.48
"2023-07-12 21:00:00",11032,9.1,11.12,9.15,3.938,6.186,7.209,6.19,3.825,13.75,13.9,12.95,8.58,11.03,9.48,5.661,1.122,11.68,10.69,9.41,5.981,12.55,13.08
"2023-07-13 00:00:00",11033,7.866,7.074,7.91,3.815,6.234,6.34,5.353,3.152,10.33,11.27,12.2,8.55,6.481,5.445,4.736,0.926,9.6,9.78,8.99,5.745,12.47,8.46
"2023-07-13 03:00:00",11034,6.724,5.193,7.04,4.066,6.481,6.065,5.293,3.099,7.434,8.62,10.66,8.8,3.782,3.605,4.123,1.127,7.213,8.51,8.52,5.962,12.43,4.098
"2023-07-13 06:00:00",11035,6.268,6.565,6.778,4.061,6.306,5.866,5.321,3.081,6.604,7.282,8.91,8.65,4.11,4.229,3.874,1.208,5.958,7.196,7.752,6.035,12.48,6.604
"2023-07-13 09:00:00",11036,7.023,10.35,7.461,4.001,6.593,6.148,5.471,3.164,9.58,8.95,8.49,8.33,7.128,6.881,4.221,1.25,6.786,6.906,7.215,5.947,12.8,11.73
"2023-07-13 12:00:00",11037,7.921,12.82,8.05,3.574,7.649,6.826,5.547,2.911,15.37,13.71,10.1,7.612,10.69,9.56,4.601,0.913,9.54,7.641,6.985,5.408,12.85,17.04
"2023-07-13 15:00:00",11038,9.57,14.99,9.35,3.892,10.51,9.13,7.037,3.409,20.33,19.1,14.1,7.856,16.4,13.97,6.122,1.271,14.03,10.38,8.3,5.562,12.77,20.37
"2023-07-13 18:00:00",11039,9.82,13.41,9.35,3.704,12.55,11.17,8.88,3.523,18.74,18.91,16.62,8.09,15.53,12.81,6.405,1.069,15.63,12.27,9.45,5.273,12.64,18.94
"2023-07-13 21:00:00",11040,9.03,10.85,8.8,3.707,12.35,11.92,10.43,4.066,14.69,15.25,15.93,8.78,10.66,9.06,5.839,1.036,13.83,12.34,10.2,5.38,12.54,14.52
"2023-07-14 00:00:00",11041,8.35,9.45,8.29,3.856,11.37,11.5,10.83,4.855,12.17,12.67,14.06,9.48,8.45,7.484,5.405,1.172,12.3,11.68,10.31,5.764,12.5,11.75
"2023-07-14 03:00:00",11042,7.743,8.15,7.758,3.989,10.44,10.8,10.58,5.522,10.43,10.97,12.4,9.75,7.017,6.357,5.033,1.311,11.13,10.98,10.1,6.115,12.47,9.57
"2023-07-14 06:00:00",11043,7.343,8.21,7.472,4.014,9.59,10.01,10.02,5.897,9.54,9.89,11.02,9.61,6.792,6.269,4.785,1.364,10.23,10.25,9.7,6.299,12.46,9.08
"2023-07-14 09:00:00",11044,7.522,9.7,7.679,3.991,9.19,9.57,9.52,6.049,10.04,10.02,10.26,9.27,8.09,7.371,4.822,1.355,10,9.8,9.3,6.342,12.46,10.01
"2023-07-14 12:00:00",11045,8.25,11.67,8.3,4.073,9.44,9.67,9.43,6.158,11.55,11.38,10.65,9.02,9.96,9.02,5.229,1.445,10.4,9.8,9.2,6.422,12.53,11.98
"2023-07-14 15:00:00",11046,9.52,14.82,9.36,4.066,10.18,10.19,9.61,6.157,14.39,14.02,12.21,8.89,12.28,11.03,5.836,1.466,11.59,10.22,9.3,6.384,12.72,16.12
"2023-07-14 18:00:00",11047,10.11,13.88,9.74,4.218,11.25,11.13,10.26,6.278,15.98,15.97,14.29,9.13,13.86,11.83,6.423,1.566,12.98,11.15,9.73,6.41,12.69,17.76
"2023-07-14 21:00:00",11048,9.38,11.18,9.01,4.031,11.24,11.29,10.54,6.097,14.18,14.6,14.52,9.3,11.81,10.16,6.305,1.354,12.74,11.35,9.87,6.161,12.6,16.44
"2023-07-15 00:00:00",11049,8.45,8.84,8.24,4.045,10.46,10.76,10.44,6.158,11.44,12.13,13.29,9.57,8.52,7.517,5.651,1.305,11.67,11.03,9.82,6.137,12.5,10.83
"2023-07-15 03:00:00",11050,7.672,7.707,7.657,4.154,9.6,10.05,10.07,6.369,9.71,10.36,11.72,9.65,6.76,6.201,5.169,1.442,10.72,10.5,9.72,6.351,12.46,8.04
"2023-07-15 06:00:00",11051,7.176,7.593,7.284,4.148,8.83,9.31,9.45,6.404,8.93,9.36,10.4,9.41,6.184,5.767,4.806,1.484,10.1,9.97,9.43,6.44,12.45,7.138
"2023-07-15 09:00:00",11052,7.464,10.14,7.696,4.142,8.6,8.99,9.02,6.392,10.14,10.01,9.82,9.01,7.906,7.392,4.932,1.541,10.23,9.74,9.27,6.527,12.78,9.94
"2023-07-15 12:00:00",11053,8.07,12.07,8.16,3.923,9.05,9.26,8.84,6.111,13.75,12.78,10.63,8.49,10.6,9.19,5.201,1.374,11.25,9.95,9.14,6.326,12.86,12.39
"2023-07-15 15:00:00",11054,8.54,11.32,8.43,3.977,10.11,10.32,9.51,6.076,15.5,15.04,12.85,8.42,11.73,9.83,5.6,1.402,12.51,10.81,9.49,6.31,12.77,11.64
"2023-07-15 18:00:00",11055,8.39,10.49,8.3,4.051,10.34,10.76,10.15,6.206,14.39,14.58,13.74,8.66,10.93,9.21,5.689,1.5,12.5,11.12,9.91,6.467,12.69,10.49
"2023-07-15 21:00:00",11056,7.982,8.99,7.841,3.975,10.06,10.57,10.16,6.234,13.33,13.83,13.58,8.88,9.57,8,5.458,1.433,11.95,11.01,9.96,6.475,12.59,9.51
"2023-07-16 00:00:00",11057,7.307,7.483,7.239,3.971,9.3,9.93,9.86,6.327,10.93,12.1,12.79,9.04,7.119,6.275,5.009,1.449,10.78,10.38,9.76,6.582,12.53,7.792
"2023-07-16 03:00:00",11058,6.722,6.616,6.732,3.957,8.44,9.09,9.24,6.358,9.2,10.38,11.49,9.03,5.873,5.361,4.606,1.478,9.82,9.66,9.36,6.657,12.49,6.285
"2023-07-16 06:00:00",11059,6.299,6.298,6.366,3.922,7.768,8.37,8.59,6.285,8.28,9.22,10.28,8.82,5.419,5.065,4.338,1.505,9.1,9.04,8.93,6.684,12.47,5.669
"2023-07-16 09:00:00",11060,6.211,6.957,6.306,3.855,7.369,7.88,8.04,6.119,8.29,8.74,9.42,8.47,6.081,5.663,4.276,1.503,8.72,8.67,8.57,6.626,12.47,5.89
"2023-07-16 12:00:00",11061,6.76,9.54,6.899,3.86,7.582,7.939,7.866,6.018,10.26,9.62,9.26,8.16,9.06,8.2,4.771,1.585,9.33,9.02,8.59,6.63,12.63,8.29
"2023-07-16 15:00:00",11062,7.6,11,7.447,3.666,8.39,8.53,8,5.719,13.57,11.79,10.01,7.73,12.04,10.16,5.302,1.457,10.5,10.01,8.91,6.411,12.8,11.42
"2023-07-16 18:00:00",11063,7.667,10.01,7.389,3.493,9.02,9.22,8.49,5.477,13.96,13.02,11.31,7.464,10.9,9.08,5.301,1.286,10.72,10.48,9.24,6.204,12.66,11.51
"2023-07-16 21:00:00",11064,7.216,8.32,6.985,3.544,8.92,9.37,8.91,5.565,12.09,12.46,11.89,7.604,8.39,7.267,5.021,1.339,10.03,10.01,9.25,6.309,12.53,9.15
"2023-07-17 00:00:00",11065,6.768,7.433,6.6,3.549,8.55,9.09,8.89,5.724,10.38,11.31,11.46,7.804,7.089,6.261,4.747,1.405,9.52,9.43,9,6.426,12.49,8.25
"2023-07-17 03:00:00",11066,6.314,6.639,6.206,3.538,8.08,8.59,8.55,5.784,9.19,10.11,10.56,7.864,6.017,5.445,4.434,1.436,9.08,8.9,8.66,6.45,12.47,7.508
"2023-07-17 06:00:00",11067,6.165,7.234,6.144,3.524,7.717,8.17,8.18,5.788,8.86,9.43,9.76,7.756,6.256,5.765,4.328,1.476,8.85,8.57,8.38,6.434,12.45,8.15
"2023-07-17 09:00:00",11068,6.718,9.98,6.757,3.512,7.816,8.16,7.997,5.755,10.36,9.83,9.4,7.56,8.63,7.841,4.657,1.495,9.27,8.86,8.35,6.376,12.59,10.17
"2023-07-17 12:00:00",11069,7.907,13.63,7.873,3.435,8.81,8.95,8.3,5.649,15.78,12.84,10.17,7.28,12.31,10.67,5.36,1.47,10.72,10.17,8.87,6.289,12.93,14.83
"2023-07-17 15:00:00",11070,9.15,14.36,8.71,3.47,10.64,10.66,9.39,5.643,19.27,16.52,12.62,7.288,16.02,13.26,6.336,1.489,12.63,12.16,9.94,6.273,12.82,17.92
"2023-07-17 18:00:00",11071,9.7,14,9.13,3.673,11.85,12.08,10.77,5.928,18.61,17.66,14.87,7.719,16.29,13.64,7.034,1.66,13.19,13.14,10.96,6.579,12.72,18.31
"2023-07-17 21:00:00",11072,9.18,11.66,8.58,3.492,11.72,12.23,11.25,5.945,16.77,16.72,15.24,7.958,12.85,10.75,6.578,1.434,12.82,13.02,11.16,6.603,12.59,15.54
"2023-07-18 00:00:00",11073,8.11,8.49,7.676,3.618,10.9,11.63,11.26,6.336,14.25,15.26,14.83,8.37,8.61,7.401,5.833,1.523,11.48,11.84,10.92,6.958,12.53,11.44
"2023-07-18 03:00:00",11074,7.109,6.667,6.918,3.81,9.9,10.67,10.73,6.716,11.84,13.5,13.89,8.7,5.981,5.522,5.209,1.71,10.23,10.42,10.24,7.288,12.49,7.405
"2023-07-18 06:00:00",11075,6.989,8.25,7,3.951,9.25,9.94,10.09,6.95,11.65,12.65,12.83,8.77,7.014,6.627,5.207,1.922,9.79,9.6,9.67,7.508,12.49,9.42
"2023-07-18 09:00:00",11076,7.644,11.63,7.693,3.895,9.18,9.69,9.58,6.849,13.79,12.83,12.08,8.55,10.05,9.14,5.546,1.905,10.18,9.88,9.42,7.352,12.7,13.98
"2023-07-18 12:00:00",11077,8.72,13.71,8.5,3.779,10.01,10.28,9.66,6.618,16.84,14.12,12.16,8.25,13.22,11.52,6.106,1.78,11.55,11.56,9.95,7.067,12.85,17.21
"2023-07-18 15:00:00",11078,9.82,15.07,9.31,3.842,11.42,11.64,10.55,6.624,19.08,15.81,13.03,8.14,16.36,13.92,7.011,1.828,12.96,13.45,11.12,7.107,12.81,20.05
"2023-07-18 18:00:00",11079,10.2,14.6,9.6,3.872,12.33,12.72,11.54,6.693,18.35,16.3,13.86,8.07,16.21,13.77,7.407,1.805,13.83,14.68,12.16,7.248,12.71,19.38
"2023-07-18 21:00:00",11080,9.89,12.84,9.3,3.892,12.27,12.92,12.05,6.857,16.91,15.87,14.15,8.08,13.68,11.74,7.212,1.772,13.76,14.75,12.64,7.508,12.6,17.3
"2023-07-19 00:00:00",11081,8.93,9.82,8.47,4.036,11.57,12.38,11.9,6.895,14.92,14.92,14.01,8.23,9.8,8.61,6.56,1.874,12.92,13.89,12.52,7.877,12.54,13.39
"2023-07-19 03:00:00",11082,8.05,8.16,7.789,4.193,10.72,11.57,11.43,7.133,13.33,13.86,13.54,8.38,7.838,7.142,6.035,2.023,11.97,12.77,12.01,8.18,12.5,10.49
"2023-07-19 06:00:00",11083,7.737,8.94,7.673,4.329,10.09,10.88,10.88,7.309,12.89,13.24,12.96,8.47,8.11,7.587,5.915,2.206,11.29,11.75,11.44,8.4,12.49,11.18
"2023-07-19 09:00:00",11084,8.42,12.76,8.45,4.268,10.04,10.65,10.41,7.224,15.39,13.67,12.51,8.32,10.73,9.87,6.2,2.196,11.26,11.46,11.02,8.32,12.82,16.64
"2023-07-19 12:00:00",11085,9.25,14.66,9,3.925,10.86,11.17,10.32,6.789,20.37,15.38,12.54,7.891,13.79,12.2,6.532,1.85,11.99,12.4,11.05,7.827,12.84,20.95
"2023-07-19 15:00:00",11086,10.53,16.39,10.06,4.255,12.92,13.2,11.7,7.039,20.83,17.18,13.82,8.15,17.83,15.32,7.752,2.137,13.4,14.26,12.19,8.01,12.79,23.17
"2023-07-19 18:00:00",11087,10.64,14.73,10.01,4.242,13.45,13.99,12.62,7.054,18.63,16.93,14.43,8.12,15.79,13.59,7.857,2.058,13.67,14.67,12.64,7.988,12.65,20.87
"2023-07-19 21:00:00",11088,10.29,13.49,9.76,4.301,12.84,13.74,12.84,7.254,16.79,16,14.45,8.18,12.79,11.56,7.531,2.103,13.48,14.27,12.66,8.15,12.57,18.27
"2023-07-20 00:00:00",11089,9.4,10.37,8.95,4.41,11.82,12.9,12.41,7.427,14.77,14.83,14.08,8.3,10.28,9.2,6.929,2.161,13.03,13.52,12.28,8.24,12.53,14.6
"2023-07-20 03:00:00",11090,8.68,9.47,8.47,4.606,11,12.12,11.88,7.64,13.8,14.08,13.61,8.47,8.9,8.18,6.562,2.361,12.49,12.73,11.9,8.42,12.5,12.98
"2023-07-20 06:00:00",11091,8.27,9.36,8.14,4.606,10.26,11.31,11.16,7.573,13.27,13.4,13.02,8.46,8.77,8.11,6.284,2.378,11.95,12,11.37,8.34,12.49,12.74
"2023-07-20 09:00:00",11092,8.73,12.41,8.81,4.784,10.2,11.04,10.83,7.661,14.28,13.54,12.75,8.55,10.5,9.89,6.61,2.598,11.88,11.75,11.22,8.46,12.63,15.04
"2023-07-20 12:00:00",11093,10.09,16.75,9.99,4.457,10.96,11.37,10.57,7.231,19.34,15.12,12.62,8.15,15.04,13.55,7.253,2.336,12.16,11.98,11.04,8.07,12.83,22.18
"2023-07-20 15:00:00",11094,11.01,16.19,10.53,4.508,12.3,12.59,11.25,7.076,19.52,16.04,13.36,8.14,16.52,14.54,7.874,2.284,13.14,12.97,11.35,7.841,12.76,21.84
"2023-07-20 18:00:00",11095,11.39,16.21,10.83,4.632,13.19,13.51,12.15,7.205,18.15,16.37,13.89,8.13,18.22,15.47,8.57,2.411,13.7,13.34,11.82,7.96,12.7,23.55
"2023-07-20 21:00:00",11096,10.67,13.2,10.11,4.557,12.63,13.4,12.3,7.121,16.82,15.61,13.9,8.04,13.58,11.89,7.931,2.246,13.64,13.27,11.69,7.739,12.58,18.81
"2023-07-21 00:00:00",11097,9.44,9.45,8.99,4.671,11.53,12.6,12.01,7.244,14.32,14.44,13.68,8.13,9.48,8.46,7.079,2.319,13.18,12.85,11.55,7.786,12.52,12.88
"2023-07-21 03:00:00",11098,8.75,9.21,8.63,5.025,10.69,11.76,11.6,7.624,13.13,13.7,13.33,8.41,8.48,7.986,6.84,2.732,12.73,12.34,11.6,8.23,12.49,11.71
"2023-07-21 06:00:00",11099,8.45,9.83,8.41,4.95,10.03,10.87,10.71,7.45,12.93,13.05,12.65,8.33,9.04,8.5,6.6,2.71,12.17,11.72,11.18,8.16,12.48,13.75
"2023-07-21 09:00:00",11100,8.85,12.06,8.87,4.936,10.1,10.63,10.25,7.28,13.94,13.13,12.28,8.27,11.08,10.31,6.855,2.742,12.09,11.56,10.99,8.13,12.57,16.91
"2023-07-21 12:00:00",11101,9.56,14.99,9.57,4.621,10.83,10.85,9.98,6.804,19.5,14.85,12.27,7.911,14.69,13.43,7.516,2.489,12.23,11.65,10.83,7.802,12.83,22.04
"2023-07-21 15:00:00",11102,10.88,17.4,10.76,4.84,12.54,11.98,10.63,6.842,20.76,16.62,13.3,8.05,17.14,15.78,8.61,2.704,13.03,12.58,11.36,7.924,12.82,23.6
"2023-07-21 18:00:00",11103,11.16,15.93,10.74,4.659,13.25,12.28,10.86,6.525,18.93,16.47,13.74,7.846,16.11,14.67,8.68,2.497,13.39,12.95,11.47,7.656,12.71,22.97
"2023-07-21 21:00:00",11104,10.39,13.16,10.07,4.741,12.9,12.26,11.06,6.53,17.02,15.67,13.84,7.874,12.98,11.81,8.08,2.514,13.31,12.93,11.57,7.661,12.57,19.1
"2023-07-22 00:00:00",11105,9.71,11.2,9.42,4.855,12.07,11.92,11,6.603,15.18,14.74,13.62,7.996,10.87,9.83,7.486,2.599,13.06,12.66,11.5,7.752,12.53,15.71
"2023-07-22 03:00:00",11106,8.95,9.53,8.77,5.001,11.26,11.38,10.74,6.707,13.69,13.81,13.21,8.14,8.93,8.28,6.952,2.737,12.7,12.28,11.39,7.899,12.5,12.61
"2023-07-22 06:00:00",11107,8.54,9.75,8.51,5.045,10.64,10.82,10.34,6.711,13.09,13.15,12.66,8.17,8.81,8.26,6.677,2.815,12.25,11.81,11.19,7.995,12.48,12.64
"2023-07-22 09:00:00",11108,8.75,12.44,8.91,4.893,10.6,10.53,9.93,6.533,15.11,13.44,12.12,7.913,10.11,9.62,6.667,2.71,11.99,11.46,10.95,7.915,12.86,18.39
"2023-07-22 12:00:00",11109,9.81,15.38,9.71,4.579,11.66,10.87,9.71,6.135,19.6,15.02,12.16,7.597,14.14,12.72,7.143,2.423,12.4,11.83,10.81,7.563,12.81,22.94
"2023-07-22 15:00:00",11110,11.37,18.25,11.19,5.058,13.85,12.64,10.86,6.551,20.45,16.79,13.34,7.985,19.22,17.05,8.75,2.875,13.77,12.98,11.64,7.973,12.78,24.62
"2023-07-22 18:00:00",11111,12.09,17.75,11.62,5.282,15.3,13.7,11.82,6.763,17.8,16.69,13.99,8.13,21.25,18.94,9.81,3.042,14.44,13.62,12.1,8.12,12.69,25.97
"2023-07-22 21:00:00",11112,11.53,15.31,11.03,5.14,15.02,13.82,12.15,6.659,15.93,15.58,13.84,8,17.45,15.29,9.41,2.884,14.58,13.63,12.05,7.936,12.61,23.65
"2023-07-23 00:00:00",11113,10.07,10.64,9.52,4.884,13.58,13.04,11.86,6.464,13.52,13.88,13.2,7.809,10.76,9.61,7.959,2.632,13.82,13,11.63,7.627,12.53,16.91
"2023-07-23 03:00:00",11114,8.73,8.11,8.5,5.123,12.24,12.28,11.64,6.805,11.64,12.69,12.67,7.979,7.292,7.061,7.013,2.869,12.96,12.36,11.47,7.877,12.5,11.29
"2023-07-23 06:00:00",11115,8.19,8.37,8.19,5.312,11.22,11.55,11.23,7.087,11.2,12.07,12.13,8.13,7.303,7.217,6.689,3.131,12.29,11.76,11.29,8.16,12.53,9.84
"2023-07-23 09:00:00",11116,8.7,12.94,8.92,5.047,11.04,11.09,10.62,6.923,14.32,12.74,11.5,7.793,9.75,9.43,6.734,3.005,11.92,11.24,10.97,8.08,12.89,18.56
"2023-07-23 12:00:00",11117,9.79,15.82,9.74,4.665,12.2,11.49,10.32,6.504,20.16,14.75,11.6,7.398,14.59,13.05,7.242,2.642,12.39,11.62,10.76,7.649,12.83,23.41
"2023-07-23 15:00:00",11118,11.29,17.96,11.03,4.988,14.21,13.12,11.29,6.731,20.33,16.28,12.83,7.687,18.46,16.3,8.56,2.903,13.62,12.75,11.4,7.851,12.81,24.48
"2023-07-23 18:00:00",11119,11.96,17.31,11.37,4.984,15.3,13.97,12.01,6.709,18.32,16.31,13.41,7.647,19.78,17.21,9.34,2.867,14.39,13.38,11.8,7.827,12.71,26.01
"2023-07-23 21:00:00",11120,11.63,15.78,11.17,5.221,15.2,14.28,12.65,6.988,16.54,15.68,13.71,7.885,16.2,14.8,9.25,3.068,14.78,13.75,12.21,8.04,12.62,22.97
"2023-07-24 00:00:00",11121,10.43,11.48,9.81,4.927,14,13.52,12.3,6.759,14.44,14.21,13.13,7.64,11.55,10.29,8.07,2.754,14.11,13.2,11.82,7.72,12.55,18.75
"2023-07-24 03:00:00",11122,9,8.3,8.68,5.193,12.7,12.74,12.08,7.077,12.11,12.94,12.74,7.876,7.611,7.321,7.116,2.965,13.33,12.69,11.69,7.952,12.51,11.56
"2023-07-24 06:00:00",11123,8.42,9.09,8.42,5.326,11.69,12.01,11.65,7.315,11.76,12.4,12.16,7.959,7.878,7.699,6.814,3.18,12.6,12.02,11.53,8.24,12.58,11.89
"2023-07-24 09:00:00",11124,9.09,13.33,9.23,5.194,11.81,11.76,11.17,7.253,14.41,12.98,11.73,7.819,10.55,10.18,7.028,3.158,12.38,11.68,11.28,8.25,12.92,18.77
"2023-07-24 12:00:00",11125,10.17,16.11,10.03,4.813,13.11,12.19,10.94,6.856,19.49,14.83,11.79,7.455,14.88,13.56,7.598,2.838,12.88,12.08,11.17,7.895,12.82,25.24
"2023-07-24 15:00:00",11126,10.98,16.59,10.7,4.953,13.83,12.92,11.42,6.841,17.38,14.84,12.52,7.633,15.25,14.14,8.17,2.899,13.65,13.04,11.57,7.881,12.83,22.53
"2023-07-24 18:00:00",11127,12.42,18.81,12.04,5.548,14.49,13.75,12.33,7.409,17.18,15.52,13.25,8.09,18.92,17.76,9.63,3.496,14.51,13.93,12.53,8.53,12.76,25.08
"2023-07-24 21:00:00",11128,12.03,15.98,11.35,5.201,14.22,13.42,12.03,6.989,15.88,14.79,12.91,7.725,17.26,15.34,9.28,3.091,14.68,13.84,12.28,8.12,12.63,25.8
"2023-07-25 00:00:00",11129,10.43,10.91,9.78,5.038,13.12,12.71,11.63,6.686,13.35,13.29,12.5,7.567,11.17,10.03,7.981,2.81,14.13,13.4,11.87,7.774,12.55,16.66
"2023-07-25 03:00:00",11130,9.25,8.86,8.96,5.411,12.05,12.17,11.58,7.039,11.88,12.51,12.24,7.811,8.53,8.04,7.365,3.175,13.44,12.87,11.92,8.19,12.51,11.59
"2023-07-25 06:00:00",11131,8.64,9.33,8.59,5.438,11.19,11.47,11.1,7.099,11.52,11.98,11.69,7.792,8.36,8.06,6.985,3.288,12.69,12.12,11.62,8.34,12.56,12.44
"2023-07-25 09:00:00",11132,9.28,13.35,9.36,5.32,11.56,11.42,10.75,7.022,14.48,12.76,11.37,7.653,11.34,10.73,7.272,3.291,12.49,11.8,11.39,8.36,12.92,19.25
"2023-07-25 12:00:00",11133,10.38,16.09,10.21,5.017,12.79,11.89,10.58,6.651,18.36,14.16,11.51,7.379,15.56,13.93,7.884,2.998,12.97,12.14,11.19,7.994,12.87,22.52
"2023-07-25 15:00:00",11134,11.58,17.69,11.31,5.409,14.41,13.25,11.53,6.975,18.85,15.56,12.49,7.686,18.65,16.83,9.14,3.369,14.01,13.1,11.88,8.34,12.85,23.46
"2023-07-25 18:00:00",11135,11.57,16.01,11.03,5.12,14.94,13.6,11.75,6.606,17.23,15.22,12.67,7.402,17.29,15.16,9.1,3.041,14.12,13.25,11.8,7.969,12.68,23.09
"2023-07-25 21:00:00",11136,11.06,13.87,10.51,5.1,14.5,13.55,11.96,6.558,16.04,14.67,12.73,7.358,14.34,12.66,8.61,2.979,14.16,13.34,11.87,7.897,12.59,19.87
"2023-07-26 00:00:00",11137,10.11,10.96,9.67,5.29,13.61,13.17,12.02,6.761,14.03,13.76,12.67,7.55,11.03,10,7.986,3.163,13.85,13.19,11.97,8.08,12.54,15.62
"2023-07-26 03:00:00",11138,9.04,8.85,8.78,5.413,12.48,12.44,11.74,6.935,12.19,12.68,12.26,7.672,8.65,8.07,7.28,3.274,13.1,12.63,11.77,8.22,12.51,11.56
"2023-07-26 06:00:00",11139,8.51,9,8.46,5.54,11.7,11.86,11.42,7.144,11.63,12.13,11.82,7.804,8.03,7.765,6.941,3.458,12.51,12.09,11.59,8.45,12.57,11.1
"2023-07-26 09:00:00",11140,9.11,13.32,9.2,5.258,11.8,11.6,10.92,6.964,14.62,12.77,11.31,7.503,10.72,10.24,7.041,3.273,12.19,11.61,11.22,8.31,12.95,18.16
"2023-07-26 12:00:00",11141,10.25,15.94,10.08,5.041,13.22,12.21,10.89,6.748,20.26,14.94,11.62,7.299,15.03,13.49,7.694,3.089,12.81,12.05,11.19,8.09,12.86,22.7
"2023-07-26 15:00:00",11142,11.49,17.29,11.05,5.268,15.08,13.64,11.72,6.895,19.67,16.17,12.68,7.528,18.66,16.28,8.87,3.274,13.99,13.11,11.74,8.21,12.83,25.09
"2023-07-26 18:00:00",11143,11.74,16.39,11.11,5.161,15.46,14.13,12.2,6.731,17.46,15.64,13.03,7.441,17.89,15.7,9.17,3.133,14.44,13.48,11.92,8.05,12.7,24.1
"2023-07-26 21:00:00",11144,11,13.6,10.49,5.303,14.7,13.96,12.47,6.866,15.57,14.75,13.07,7.569,14,12.66,8.68,3.201,14.34,13.57,12.09,8.13,12.58,18.73
