"TOA5","MAT06_Blk2_CR1000_13","CR1000","41287","CR1000.Std.32.05","CPU:MAT06_Block2.CR1","45911","Table1"
"TIMESTAMP","RECORD","BattV_Min","GHAirTC_Avg","GHRH"
"TS","RN","Volts","Deg C","%"
"","","Min","Avg","Smp"
"2024-02-09 12:00:00",11182,12.77,-8.77,56.68
"2024-02-09 12:30:00",11183,12.86,-8.22,58.65
"2024-02-09 13:00:00",11184,13.08,-8.15,56.31
"2024-02-09 13:30:00",11185,13.34,-7.262,62.54
"2024-02-09 14:00:00",11186,13.41,-7.757,58.5
"2024-02-09 14:30:00",11187,13.44,-6.59,47.02
"2024-02-09 15:00:00",11188,13.51,-5.9,52.79
"2024-02-09 15:30:00",11189,13.53,-5.974,43.25
"2024-02-09 16:00:00",11190,13.33,-6.483,61.48
"2024-02-09 16:30:00",11191,13.16,-8.19,57.2
"2024-02-09 17:00:00",11192,13.05,-8.87,60.24
"2024-02-09 17:30:00",11193,12.98,-9.27,58.14
"2024-02-09 18:00:00",11194,12.93,-9.78,62.45
"2024-02-09 18:30:00",11195,12.9,-9.62,57.97
"2024-02-09 19:00:00",11196,12.88,-8.57,61.94
"2024-02-09 19:30:00",11197,12.87,-8.67,64.39
"2024-02-09 20:00:00",11198,12.85,-8.95,57.26
"2024-02-09 20:30:00",11199,12.83,-8.72,71.75
"2024-02-09 21:00:00",11200,12.83,-8.07,61.4
"2024-02-09 21:30:00",11201,12.82,-7.485,58.71
"2024-02-09 22:00:00",11202,12.81,-7.3,60.16
"2024-02-09 22:30:00",11203,12.8,-7.704,58.26
"2024-02-09 23:00:00",11204,12.8,-8.27,68.68
"2024-02-09 23:30:00",11205,12.79,-8.56,60.51
"2024-02-10 00:00:00",11206,12.79,-7.777,61.29
"2024-02-10 00:30:00",11207,12.79,-8.51,61.73
"2024-02-10 01:00:00",11208,12.78,-8.59,58.99
"2024-02-10 01:30:00",11209,12.77,-7.836,58.11
"2024-02-10 02:00:00",11210,12.77,-8.39,58.14
"2024-02-10 02:30:00",11211,12.76,-9.55,78.51
"2024-02-10 03:00:00",11212,12.76,-15.12,84.1
"2024-02-10 03:30:00",11213,12.76,-14.55,78.21
"2024-02-10 04:00:00",11214,12.75,-13.11,82.2
"2024-02-10 04:30:00",11215,12.76,-13.47,83
"2024-02-10 05:00:00",11216,12.75,-14.59,84.4
"2024-02-10 05:30:00",11217,12.74,-16.01,84.7
"2024-02-10 06:00:00",11218,12.74,-16.99,90.5
"2024-02-10 06:30:00",11219,12.74,-19.06,89.9
"2024-02-10 07:00:00",11220,12.74,-21.32,88.9
"2024-02-10 07:30:00",11221,12.74,-22.3,88.1
"2024-02-10 08:00:00",11222,12.73,-21.75,85.6
"2024-02-10 08:30:00",11223,12.73,-21.74,87.2
"2024-02-10 09:00:00",11224,12.73,-19.86,86.1
"2024-02-10 09:30:00",11225,12.73,-20.96,86.1
"2024-02-10 10:00:00",11226,12.72,-21.38,87.4
"2024-02-10 10:30:00",11227,12.73,-21.03,84.6
"2024-02-10 11:00:00",11228,12.76,-20.68,85.6
"2024-02-10 11:30:00",11229,12.86,-19.89,84.6
"2024-02-10 12:00:00",11230,13.01,-19.5,82.8
"2024-02-10 12:30:00",11231,13.28,-20.26,84.9
"2024-02-10 13:00:00",11232,13.4,-19.7,85
"2024-02-10 13:30:00",11233,13.5,-20.42,85.3
"2024-02-10 14:00:00",11234,13.48,-21.02,85.7
"2024-02-10 14:30:00",11235,13.47,-20.19,84.7
"2024-02-10 15:00:00",11236,13.41,-20.22,85.2
"2024-02-10 15:30:00",11237,13.31,-19.6,84.1
"2024-02-10 16:00:00",11238,13.22,-19.78,84.3
"2024-02-10 16:30:00",11239,13.11,-19.71,85.2
"2024-02-10 17:00:00",11240,13.03,-20.58,85.3
"2024-02-10 17:30:00",11241,12.97,-20.91,86.7
"2024-02-10 18:00:00",11242,12.93,-20.17,85.4
"2024-02-10 18:30:00",11243,12.91,-20.45,86.7
"2024-02-10 19:00:00",11244,12.89,-19.66,86
"2024-02-10 19:30:00",11245,12.87,-20.61,84.5
"2024-02-10 20:00:00",11246,12.86,-21.67,85.8
"2024-02-10 20:30:00",11247,12.85,-20.91,84.9
"2024-02-10 21:00:00",11248,12.83,-20.64,86
"2024-02-10 21:30:00",11249,12.83,-20.81,84.8
"2024-02-10 22:00:00",11250,12.82,-20.04,85.8
"2024-02-10 22:30:00",11251,12.81,-18.59,84.1
"2024-02-10 23:00:00",11252,12.81,-18.76,86.8
"2024-02-10 23:30:00",11253,12.8,-18.63,85
"2024-02-11 00:00:00",11254,12.79,-18.42,85.4
"2024-02-11 00:30:00",11255,12.79,-18.43,85.3
"2024-02-11 01:00:00",11256,12.79,-18.6,85
"2024-02-11 01:30:00",11257,12.79,-18.65,85.1
"2024-02-11 02:00:00",11258,12.78,-17.03,84.5
"2024-02-11 02:30:00",11259,12.77,-16.49,85.7
"2024-02-11 03:00:00",11260,12.77,-16.61,92.1
"2024-02-11 03:30:00",11261,12.77,-14.65,86.2
"2024-02-11 04:00:00",11262,12.76,-15.06,90.3
"2024-02-11 04:30:00",11263,12.76,-13.12,87.7
"2024-02-11 05:00:00",11264,12.75,-13.27,91.4
"2024-02-11 05:30:00",11265,12.76,-12.05,91.3
"2024-02-11 06:00:00",11266,12.75,-11.44,91.1
"2024-02-11 06:30:00",11267,12.75,-11.1,88.9
"2024-02-11 07:00:00",11268,12.75,-11.51,93.1
"2024-02-11 07:30:00",11269,12.75,-10.73,93.6
"2024-02-11 08:00:00",11270,12.74,-10.18,91.1
"2024-02-11 08:30:00",11271,12.74,-10.17,91.2
"2024-02-11 09:00:00",11272,12.74,-9.5,93.6
"2024-02-11 09:30:00",11273,12.74,-9.9,86.6
"2024-02-11 10:00:00",11274,12.73,-10.47,88.9
"2024-02-11 10:30:00",11275,12.74,-9.95,84.2
"2024-02-11 11:00:00",11276,12.86,-9.12,80.6
"2024-02-11 11:30:00",11277,13.34,-9.85,76.3
"2024-02-11 12:00:00",11278,13.47,-9.19,77.22
"2024-02-11 12:30:00",11279,13.37,-9.88,74.61
"2024-02-11 13:00:00",11280,13.21,-8.78,77.89
"2024-02-11 13:30:00",11281,13.09,-8.47,73.46
"2024-02-11 14:00:00",11282,13.07,-7.874,72.82
"2024-02-11 14:30:00",11283,13.07,-6.608,75.26
"2024-02-11 15:00:00",11284,13.07,-6.961,74.92
"2024-02-11 15:30:00",11285,13.07,-7.425,74.07
"2024-02-11 16:00:00",11286,13.06,-8.54,71.7
"2024-02-11 16:30:00",11287,13.02,-8.95,69.03
"2024-02-11 17:00:00",11288,12.97,-9,73.45
"2024-02-11 17:30:00",11289,12.93,-9.68,74.78
"2024-02-11 18:00:00",11290,12.9,-9.82,70.43
"2024-02-11 18:30:00",11291,12.88,-10.06,70.43
"2024-02-11 19:00:00",11292,12.86,-10.05,73.45
"2024-02-11 19:30:00",11293,12.84,-9.95,72.87
"2024-02-11 20:00:00",11294,12.83,-10.12,70.78
"2024-02-11 20:30:00",11295,12.82,-9.43,73.45
"2024-02-11 21:00:00",11296,12.82,-9.12,72.67
"2024-02-11 21:30:00",11297,12.81,-8.69,74.33
"2024-02-11 22:00:00",11298,12.8,-8.56,67.75
"2024-02-11 22:30:00",11299,12.79,-8.63,69.55
"2024-02-11 23:00:00",11300,12.79,-8.41,71.41
"2024-02-11 23:30:00",11301,12.78,-8.08,70.11
"2024-02-12 00:00:00",11302,12.78,-8.17,70.76
"2024-02-12 00:30:00",11303,12.77,-8.44,69.57
"2024-02-12 01:00:00",11304,12.76,-8.94,68.53
"2024-02-12 01:30:00",11305,12.77,-9.01,63.33
"2024-02-12 02:00:00",11306,12.76,-9.61,69.21
"2024-02-12 02:30:00",11307,12.76,-9.83,70.7
"2024-02-12 03:00:00",11308,12.74,-9.87,69.21
"2024-02-12 03:30:00",11309,12.75,-9.08,66.83
"2024-02-12 04:00:00",11310,12.75,-8.95,69.38
"2024-02-12 04:30:00",11311,12.74,-8.99,68.49
"2024-02-12 05:00:00",11312,12.74,-8.71,72.06
"2024-02-12 05:30:00",11313,12.74,-8.98,67.71
"2024-02-12 06:00:00",11314,12.74,-8.95,68.05
"2024-02-12 06:30:00",11315,12.73,-9.5,67.68
"2024-02-12 07:00:00",11316,12.73,-9.62,73.32
"2024-02-12 07:30:00",11317,12.73,-9.96,71.35
"2024-02-12 08:00:00",11318,12.73,-10.21,68.19
"2024-02-12 08:30:00",11319,12.72,-10.47,68.84
"2024-02-12 09:00:00",11320,12.72,-10.6,67.32
"2024-02-12 09:30:00",11321,12.72,-10.26,70.74
"2024-02-12 10:00:00",11322,12.72,-9.97,68.56
"2024-02-12 10:30:00",11323,12.73,-9.98,68.9
"2024-02-12 11:00:00",11324,12.77,-10.01,64.15
"2024-02-12 11:30:00",11325,13.29,-9.83,66.56
"2024-02-12 12:00:00",11326,13.33,-9.79,68.66
"2024-02-12 12:30:00",11327,13.17,-9.94,68.36
"2024-02-12 13:00:00",11328,13.08,-9.55,67.37
"2024-02-12 13:30:00",11329,13.07,-9.55,67.4
"2024-02-12 14:00:00",11330,13.07,-9.49,70.39
"2024-02-12 14:30:00",11331,13.07,-9.52,74.49
"2024-02-12 15:00:00",11332,13.07,-9.49,71
"2024-02-12 15:30:00",11333,13.07,-9.48,74.23
"2024-02-12 16:00:00",11334,13.2,-10.01,72.84
"2024-02-12 16:30:00",11335,13.1,-10.48,73.01
"2024-02-12 17:00:00",11336,13.02,-10.88,74.31
"2024-02-12 17:30:00",11337,12.97,-10.76,76.39
"2024-02-12 18:00:00",11338,12.93,-11.35,75.99
"2024-02-12 18:30:00",11339,12.9,-11.62,73.65
"2024-02-12 19:00:00",11340,12.88,-11.47,72.08
"2024-02-12 19:30:00",11341,12.86,-11.75,68.99
"2024-02-12 20:00:00",11342,12.85,-11.47,71.51
"2024-02-12 20:30:00",11343,12.84,-11.67,66.07
"2024-02-12 21:00:00",11344,12.83,-10.87,64.2
"2024-02-12 21:30:00",11345,12.82,-9.82,61.76
"2024-02-12 22:00:00",11346,12.81,-10.12,55.33
"2024-02-12 22:30:00",11347,12.8,-9.46,54.27
"2024-02-12 23:00:00",11348,12.79,-8.7,60.86
"2024-02-12 23:30:00",11349,12.79,-7.634,64.27
"2024-02-13 00:00:00",11350,12.78,-6.692,62.26
"2024-02-13 00:30:00",11351,12.78,-5.79,63.86
"2024-02-13 01:00:00",11352,12.77,-5.356,67.11
"2024-02-13 01:30:00",11353,12.77,-5.28,67.69
"2024-02-13 02:00:00",11354,12.77,-5.147,66.46
"2024-02-13 02:30:00",11355,12.75,-4.945,71.74
"2024-02-13 03:00:00",11356,12.75,-5.058,71.74
"2024-02-13 03:30:00",11357,12.75,-5.278,69.44
"2024-02-13 04:00:00",11358,12.74,-5.842,80.1
"2024-02-13 04:30:00",11359,12.75,-5.831,81.6
"2024-02-13 05:00:00",11360,12.74,-5.352,77.26
"2024-02-13 05:30:00",11361,12.74,-5.481,77.22
"2024-02-13 06:00:00",11362,12.73,-5.198,78.17
"2024-02-13 06:30:00",11363,12.74,-5.732,84.6
"2024-02-13 07:00:00",11364,12.73,-5.481,80.7
"2024-02-13 07:30:00",11365,12.72,-5.324,86.9
"2024-02-13 08:00:00",11366,12.72,-4.51,75.91
"2024-02-13 08:30:00",11367,12.72,-3.66,78.69
"2024-02-13 09:00:00",11368,12.71,-3.926,80.8
"2024-02-13 09:30:00",11369,12.72,-4.382,81.5
"2024-02-13 10:00:00",11370,12.71,-3.554,83.4
"2024-02-13 10:30:00",11371,12.72,-3.66,78.15
"2024-02-13 11:00:00",11372,12.73,-3.545,82.6
"2024-02-13 11:30:00",11373,12.77,-2.981,81.6
"2024-02-13 12:00:00",11374,12.83,-2.801,82.9
"2024-02-13 12:30:00",11375,12.95,-2.16,76.77
"2024-02-13 13:00:00",11376,13.28,-1.953,75.85
"2024-02-13 13:30:00",11377,13.29,-2.206,76.8
"2024-02-13 14:00:00",11378,13.32,-2.355,82.1
"2024-02-13 14:30:00",11379,13.35,-2.782,80.3
"2024-02-13 15:00:00",11380,13.32,-2.886,78.16
"2024-02-13 15:30:00",11381,13.28,-2.283,77.72
"2024-02-13 16:00:00",11382,13.21,-2.035,76.26
"2024-02-13 16:30:00",11383,13.1,-1.393,73.85
"2024-02-13 17:00:00",11384,13.03,-1.134,72.9
"2024-02-13 17:30:00",11385,12.97,-1.904,80.9
"2024-02-13 18:00:00",11386,12.93,-1.855,75.38
"2024-02-13 18:30:00",11387,12.9,-1.727,70.6
"2024-02-13 19:00:00",11388,12.88,-1.124,64.83
"2024-02-13 19:30:00",11389,12.86,-1.016,67.48
"2024-02-13 20:00:00",11390,12.84,-0.972,64.46
"2024-02-13 20:30:00",11391,12.84,-0.829,70.36
"2024-02-13 21:00:00",11392,12.83,-0.725,69.27
"2024-02-13 21:30:00",11393,12.82,-0.489,74.56
"2024-02-13 22:00:00",11394,12.81,-0.723,73.72
"2024-02-13 22:30:00",11395,12.8,-1.141,72.16
"2024-02-13 23:00:00",11396,12.8,-1.015,64.73
"2024-02-13 23:30:00",11397,12.79,-1.154,76.36
"2024-02-14 00:00:00",11398,12.78,-1.848,73.27
"2024-02-14 00:30:00",11399,12.78,-1.986,71.21
"2024-02-14 01:00:00",11400,12.78,-1.886,73.31
"2024-02-14 01:30:00",11401,12.78,-1.651,73.75
"2024-02-14 02:00:00",11402,12.77,-1.958,75.28
"2024-02-14 02:30:00",11403,12.76,-2.475,73.85
"2024-02-14 03:00:00",11404,12.75,-2.073,76.8
"2024-02-14 03:30:00",11405,12.75,-1.61,75.58
"2024-02-14 04:00:00",11406,12.75,-1.006,77.17
"2024-02-14 04:30:00",11407,12.75,-0.67,78.09
"2024-02-14 05:00:00",11408,12.75,-0.465,76.9
"2024-02-14 05:30:00",11409,12.75,-0.22,74.76
"2024-02-14 06:00:00",11410,12.75,-0.011,72.49
"2024-02-14 06:30:00",11411,12.74,-0.325,77.94
"2024-02-14 07:00:00",11412,12.74,-0.567,78.53
"2024-02-14 07:30:00",11413,12.74,-0.573,78.9
"2024-02-14 08:00:00",11414,12.73,-0.748,77.48
"2024-02-14 08:30:00",11415,12.73,-0.182,72.9
"2024-02-14 09:00:00",11416,12.73,0.202,69.84
"2024-02-14 09:30:00",11417,12.73,0.05,75.33
"2024-02-14 10:00:00",11418,12.72,-0.345,75.98
"2024-02-14 10:30:00",11419,12.73,-0.399,70.73
"2024-02-14 11:00:00",11420,12.78,-0.206,72.52
"2024-02-14 11:30:00",11421,12.86,-0.508,76.86
"2024-02-14 12:00:00",11422,12.96,0.103,69.84
"2024-02-14 12:30:00",11423,13.08,-0.128,66.72
"2024-02-14 13:00:00",11424,13.19,0.558,68.38
"2024-02-14 13:30:00",11425,13.19,1.001,61.79
"2024-02-14 14:00:00",11426,13.07,1.781,62.57
"2024-02-14 14:30:00",11427,13.05,2.243,61
"2024-02-14 15:00:00",11428,13.06,2.247,66.29
"2024-02-14 15:30:00",11429,13.06,1.44,67.14
"2024-02-14 16:00:00",11430,13.05,0.497,61.18
"2024-02-14 16:30:00",11431,13.21,0.267,64.81
"2024-02-14 17:00:00",11432,13.11,-0.919,64.25
"2024-02-14 17:30:00",11433,13.02,-0.978,63.61
"2024-02-14 18:00:00",11434,12.97,-1.133,65.27
"2024-02-14 18:30:00",11435,12.93,-1.445,62.18
"2024-02-14 19:00:00",11436,12.9,-0.737,55.54
"2024-02-14 19:30:00",11437,12.88,-0.298,56.45
"2024-02-14 20:00:00",11438,12.85,-2.051,70.15
"2024-02-14 20:30:00",11439,12.84,-1.999,65.14
"2024-02-14 21:00:00",11440,12.83,-1.733,63.88
"2024-02-14 21:30:00",11441,12.82,-1.445,65.3
"2024-02-14 22:00:00",11442,12.81,-1.98,65.81
"2024-02-14 22:30:00",11443,12.8,-2.673,68
"2024-02-14 23:00:00",11444,12.8,-3.034,64.27
"2024-02-14 23:30:00",11445,12.79,-3.329,67.26
"2024-02-15 00:00:00",11446,12.79,-3.479,63.22
"2024-02-15 00:30:00",11447,12.77,-3.919,64.85
"2024-02-15 01:00:00",11448,12.77,-3.784,64
"2024-02-15 01:30:00",11449,12.76,-3.772,59.69
"2024-02-15 02:00:00",11450,12.77,-4.304,60.62
"2024-02-15 02:30:00",11451,12.77,-3.896,55.3
"2024-02-15 03:00:00",11452,12.76,-7.692,86.5
"2024-02-15 03:30:00",11453,12.76,-9.42,88.8
"2024-02-15 04:00:00",11454,12.76,-10.96,96.4
"2024-02-15 04:30:00",11455,12.74,-11.87,95.6
"2024-02-15 05:00:00",11456,12.75,-12.54,93.6
"2024-02-15 05:30:00",11457,12.75,-13.03,90.6
"2024-02-15 06:00:00",11458,12.75,-12.83,94
"2024-02-15 06:30:00",11459,12.74,-12.1,95.2
"2024-02-15 07:00:00",11460,12.74,-10.46,92.4
"2024-02-15 07:30:00",11461,12.74,-8.84,69.54
"2024-02-15 08:00:00",11462,12.73,-9.9,90.8
"2024-02-15 08:30:00",11463,12.73,-8.21,60.94
"2024-02-15 09:00:00",11464,12.73,-5.982,51.96
"2024-02-15 09:30:00",11465,12.73,-2.985,47.6
"2024-02-15 10:00:00",11466,12.73,-2.012,44.21
"2024-02-15 10:30:00",11467,12.73,-3.229,59.49
"2024-02-15 11:00:00",11468,12.82,-7.115,66.2
"2024-02-15 11:30:00",11469,12.97,-7.918,74.04
"2024-02-15 12:00:00",11470,13.04,-4.44,51.98
"2024-02-15 12:30:00",11471,13.38,-4.705,64.26
"2024-02-15 13:00:00",11472,13.68,-3.139,41.71
"2024-02-15 13:30:00",11473,13.37,-0.015,46.04
"2024-02-15 14:00:00",11474,13.21,0.387,46.04
"2024-02-15 14:30:00",11475,13.09,-0.32,47.76
"2024-02-15 15:00:00",11476,13.06,-0.549,41.39
"2024-02-15 15:30:00",11477,13.46,-7.711,75.79
"2024-02-15 16:00:00",11478,13.48,-6.013,58.29
"2024-02-15 16:30:00",11479,13.4,-3.646,48.07
"2024-02-15 17:00:00",11480,13.24,-2.019,40.64
"2024-02-15 17:30:00",11481,13.12,-4.276,44.24
"2024-02-15 18:00:00",11482,13.04,-4.19,61.41
"2024-02-15 18:30:00",11483,12.99,-3.709,48.07
"2024-02-15 19:00:00",11484,12.95,-4.874,53.74
"2024-02-15 19:30:00",11485,12.92,-4.641,51.16
"2024-02-15 20:00:00",11486,12.9,-4.778,52.15
"2024-02-15 20:30:00",11487,12.89,-3.835,54.22
"2024-02-15 21:00:00",11488,12.86,-3.217,56.2
"2024-02-15 21:30:00",11489,12.86,-3.64,55.11
"2024-02-15 22:00:00",11490,12.85,-2.843,59.29
"2024-02-15 22:30:00",11491,12.84,-2.607,61.28
"2024-02-15 23:00:00",11492,12.83,-2.55,59.35
"2024-02-15 23:30:00",11493,12.83,-2.559,71.69
"2024-02-16 00:00:00",11494,12.82,-15.61,90.5
"2024-02-16 00:30:00",11495,12.81,-16.41,89.2
"2024-02-16 01:00:00",11496,12.82,-16.14,89.4
"2024-02-16 01:30:00",11497,12.81,-16.08,88.8
"2024-02-16 02:00:00",11498,12.81,-16.47,88.4
"2024-02-16 02:30:00",11499,12.8,-16.9,88.4
"2024-02-16 03:00:00",11500,12.79,-16.77,89
"2024-02-16 03:30:00",11501,12.8,-16.44,89.1
"2024-02-16 04:00:00",11502,12.79,-16.56,88.6
"2024-02-16 04:30:00",11503,12.79,-16.86,88.1
"2024-02-16 05:00:00",11504,12.79,-17.25,88.1
"2024-02-16 05:30:00",11505,12.78,-17.33,88
"2024-02-16 06:00:00",11506,12.79,-17.61,88.1
"2024-02-16 06:30:00",11507,12.77,-17.6,87.9
"2024-02-16 07:00:00",11508,12.78,-17.87,87.8
"2024-02-16 07:30:00",11509,12.77,-17.81,87.7
"2024-02-16 08:00:00",11510,12.77,-17.46,87.9
"2024-02-16 08:30:00",11511,12.77,-17.33,87.7
"2024-02-16 09:00:00",11512,12.77,-17.65,86.9
"2024-02-16 09:30:00",11513,12.77,-18.32,86.4
"2024-02-16 10:00:00",11514,12.78,-18.47,86
"2024-02-16 10:30:00",11515,12.83,-18.63,86
"2024-02-16 11:00:00",11516,12.87,-18.9,85.8
"2024-02-16 11:30:00",11517,12.91,-19.15,84.9
"2024-02-16 12:00:00",11518,12.99,-18.75,84.8
"2024-02-16 12:30:00",11519,13.16,-18.44,84.6
"2024-02-16 13:00:00",11520,13.28,-18.05,82.7
"2024-02-16 13:30:00",11521,13.17,-18.87,83.1
"2024-02-16 14:00:00",11522,13.08,-19.79,82.7
"2024-02-16 14:30:00",11523,13.23,-19.64,80.2
"2024-02-16 15:00:00",11524,13.25,-18.88,81.2
"2024-02-16 15:30:00",11525,13.13,-19.39,81.8
"2024-02-16 16:00:00",11526,13.08,-20.41,83.6
"2024-02-16 16:30:00",11527,13.21,-21.1,83.4
"2024-02-16 17:00:00",11528,13.12,-20.54,86.4
"2024-02-16 17:30:00",11529,13.05,-20.08,85.2
"2024-02-16 18:00:00",11530,13,-21.73,83.3
"2024-02-16 18:30:00",11531,12.96,-21.79,83.1
"2024-02-16 19:00:00",11532,12.93,-21.31,85.5
"2024-02-16 19:30:00",11533,12.91,-20.87,84.7
"2024-02-16 20:00:00",11534,12.89,-20.83,84.4
"2024-02-16 20:30:00",11535,12.87,-20.59,85.3
"2024-02-16 21:00:00",11536,12.86,-20.72,88.7
"2024-02-16 21:30:00",11537,12.85,-20.01,86.5
"2024-02-16 22:00:00",11538,12.84,-20.01,87.9
"2024-02-16 22:30:00",11539,12.83,-20.01,86.9
"2024-02-16 23:00:00",11540,12.83,-20.13,87.3
"2024-02-16 23:30:00",11541,12.81,-20.26,85.6
"2024-02-17 00:00:00",11542,12.81,-20.36,85.4
"2024-02-17 00:30:00",11543,12.81,-20.54,85.4
"2024-02-17 01:00:00",11544,12.8,-20.67,85.2
"2024-02-17 01:30:00",11545,12.79,-20.72,85.2
"2024-02-17 02:00:00",11546,12.79,-20.84,85
"2024-02-17 02:30:00",11547,12.78,-21.05,85.2
"2024-02-17 03:00:00",11548,12.78,-21.25,84.7
"2024-02-17 03:30:00",11549,12.78,-21.29,85
"2024-02-17 04:00:00",11550,12.77,-21.07,84.9
"2024-02-17 04:30:00",11551,12.77,-21.25,84.5
"2024-02-17 05:00:00",11552,12.76,-21.56,84
"2024-02-17 05:30:00",11553,12.77,-21.9,84.3
"2024-02-17 06:00:00",11554,12.76,-21.55,84.6
"2024-02-17 06:30:00",11555,12.76,-21.64,85
"2024-02-17 07:00:00",11556,12.76,-21.6,84.3
"2024-02-17 07:30:00",11557,12.76,-21.51,83.8
"2024-02-17 08:00:00",11558,12.75,-21.56,84.2
"2024-02-17 08:30:00",11559,12.75,-21.52,85.5
"2024-02-17 09:00:00",11560,12.75,-21.5,84.6
"2024-02-17 09:30:00",11561,12.75,-21.48,84.2
"2024-02-17 10:00:00",11562,12.75,-21.41,83.7
"2024-02-17 10:30:00",11563,12.77,-21.62,83.7
"2024-02-17 11:00:00",11564,12.81,-21.56,83.2
"2024-02-17 11:30:00",11565,12.9,-21.87,82.9
"2024-02-17 12:00:00",11566,12.99,-21.89,83
"2024-02-17 12:30:00",11567,13.12,-21.71,82.3
"2024-02-17 13:00:00",11568,13.23,-21.16,78.31
"2024-02-17 13:30:00",11569,13.13,-21.8,80.6
"2024-02-17 14:00:00",11570,13.08,-22.03,81.6
"2024-02-17 14:30:00",11571,13.23,-21.88,81
"2024-02-17 15:00:00",11572,13.34,-22.16,81
"2024-02-17 15:30:00",11573,13.35,-22.38,81.7
"2024-02-17 16:00:00",11574,13.29,-22.47,81.7
"2024-02-17 16:30:00",11575,13.21,-22.3,81.8
"2024-02-17 17:00:00",11576,13.13,-22.13,81.8
"2024-02-17 17:30:00",11577,13.06,-22.41,82.3
"2024-02-17 18:00:00",11578,13.02,-22.35,82.6
"2024-02-17 18:30:00",11579,12.98,-22.28,82.6
"2024-02-17 19:00:00",11580,12.94,-22.29,82.6
"2024-02-17 19:30:00",11581,12.92,-22.23,81.7
"2024-02-17 20:00:00",11582,12.9,-22.19,82.3
"2024-02-17 20:30:00",11583,12.88,-22.21,81.9
"2024-02-17 21:00:00",11584,12.87,-22.1,82.2
"2024-02-17 21:30:00",11585,12.86,-22.06,82.1
"2024-02-17 22:00:00",11586,12.85,-22.01,81.9
"2024-02-17 22:30:00",11587,12.84,-21.78,81.3
"2024-02-17 23:00:00",11588,12.83,-21.88,82.6
"2024-02-17 23:30:00",11589,12.82,-21.95,82.5
"2024-02-18 00:00:00",11590,12.81,-22.04,82.7
"2024-02-18 00:30:00",11591,12.81,-22.22,83
"2024-02-18 01:00:00",11592,12.8,-22.17,82.5
"2024-02-18 01:30:00",11593,12.79,-22.29,82.5
"2024-02-18 02:00:00",11594,12.79,-22.49,82.5
"2024-02-18 02:30:00",11595,12.79,-22.6,81.9
"2024-02-18 03:00:00",11596,12.78,-22.59,81.9
"2024-02-18 03:30:00",11597,12.78,-22.65,82.1
"2024-02-18 04:00:00",11598,12.77,-22.75,82
"2024-02-18 04:30:00",11599,12.77,-22.83,81.8
"2024-02-18 05:00:00",11600,12.77,-22.81,81.8
"2024-02-18 05:30:00",11601,12.76,-22.84,81.6
"2024-02-18 06:00:00",11602,12.76,-22.91,81.6
"2024-02-18 06:30:00",11603,12.75,-22.89,82.2
"2024-02-18 07:00:00",11604,12.75,-22.8,81.9
"2024-02-18 07:30:00",11605,12.75,-22.91,82.2
"2024-02-18 08:00:00",11606,12.75,-22.98,82
"2024-02-18 08:30:00",11607,12.74,-23.12,82
"2024-02-18 09:00:00",11608,12.74,-23.09,81.7
"2024-02-18 09:30:00",11609,12.74,-23.06,81.8
"2024-02-18 10:00:00",11610,12.74,-22.96,81.3
"2024-02-18 10:30:00",11611,12.77,-22.71,79.77
"2024-02-18 11:00:00",11612,12.89,-22.23,79.87
"2024-02-18 11:30:00",11613,13.05,-21.68,76.36
"2024-02-18 12:00:00",11614,13.25,-21.32,77.92
"2024-02-18 12:30:00",11615,13.16,-21.71,77.34
"2024-02-18 13:00:00",11616,13.08,-21.05,77.02
"2024-02-18 13:30:00",11617,13.23,-21.82,78.32
"2024-02-18 14:00:00",11618,13.49,-21.64,77
"2024-02-18 14:30:00",11619,13.69,-21.61,77.17
"2024-02-18 15:00:00",11620,13.8,-21.26,79.03
"2024-02-18 15:30:00",11621,13.71,-21.1,79.61
"2024-02-18 16:00:00",11622,13.58,-21.88,80.1
"2024-02-18 16:30:00",11623,13.46,-22.66,81
"2024-02-18 17:00:00",11624,13.34,-22.77,81.2
"2024-02-18 17:30:00",11625,13.24,-23.08,81.2
"2024-02-18 18:00:00",11626,13.15,-23.28,80.6
"2024-02-18 18:30:00",11627,13.09,-23.62,81
"2024-02-18 19:00:00",11628,13.05,-23.66,81.2
"2024-02-18 19:30:00",11629,13.01,-23.61,80.8
"2024-02-18 20:00:00",11630,12.97,-23.54,81
"2024-02-18 20:30:00",11631,12.95,-23.53,80.9
"2024-02-18 21:00:00",11632,12.93,-23.44,80.9
"2024-02-18 21:30:00",11633,12.91,-23.59,80.9
"2024-02-18 22:00:00",11634,12.9,-23.6,81.2
"2024-02-18 22:30:00",11635,12.88,-23.51,81.1
"2024-02-18 23:00:00",11636,12.87,-23.63,80.2
"2024-02-18 23:30:00",11637,12.87,-23.92,81.5
"2024-02-19 00:00:00",11638,12.86,-23.53,81.1
"2024-02-19 00:30:00",11639,12.84,-23.32,81.1
"2024-02-19 01:00:00",11640,12.84,-23.21,80.6
"2024-02-19 01:30:00",11641,12.84,-22.85,80.4
"2024-02-19 02:00:00",11642,12.83,-22.62,80.6
"2024-02-19 02:30:00",11643,12.83,-22.54,80.4
"2024-02-19 03:00:00",11644,12.82,-22.8,81.1
"2024-02-19 03:30:00",11645,12.81,-22.8,81.2
