"TOA5","MAT89_CR23XPB_7","","","","","","Met_half_hourly"
"TIMESTAMP","RECORD","CT_Temp_AVG","GH_Temp_AVG","SH_Temp_AVG","CT_RH","GH_RH","SH_RH","SolarkW_AVG","CTPAR_Den_AVG","GHPAR_Den_AVG","SHPAR_Den_AVG","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Ref_T_C_AVG","Rain_mm_TOT","Field16"
"TS","RN","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"2024-07-23 08:30:00",5908,14.27,-55.5,-60.21,83.9,-12.81,-6.757,0.752,752.5,0,0,1.689,172.1,33.39,14.67,0,596.3
"2024-07-23 09:00:00",5909,15.01,-54.38,-59.74,87.6,-12.51,-6.608,0.902,902,0,0,1.501,99.2,86.1,15.89,0,994
"2024-07-23 09:30:00",5910,14.32,-53.35,-59.74,91.1,-12.47,-6.443,1.019,1019,0,0,2.76,335.4,17.12,16.95,0,989
"2024-07-23 10:00:00",5911,14.83,-53.84,-60.28,87.1,-12.47,-6.376,1.003,1003,0,0,1.88,349.8,29.67,17.19,0,978
"2024-07-23 10:30:00",5912,15.57,-54.53,-60.53,81.8,-12.44,-6.359,1.07,1070,0,0,1.658,5.486,26.9,17.68,0,993
"2024-07-23 11:00:00",5913,16.45,-54.74,-60.58,78.42,-12.37,-6.31,1.123,1124,0,0,1.717,7.378,28.76,18.4,0,988
"2024-07-23 11:30:00",5914,16.85,-54.35,-60.7,76.25,-12.24,-6.26,1.165,1166,0,0,1.632,15.14,40.67,19.04,0,988
"2024-07-23 12:00:00",5915,17.45,-54.31,-60.84,78.82,-12.16,-6.227,1.203,1204,0,0,1.643,15.82,33.4,19.63,0,990
"2024-07-23 12:30:00",5916,18.04,-54.29,-60.95,75.19,-12.11,-6.193,1.23,1231,0,0,1.751,349.7,28.03,20.35,0,991
"2024-07-23 13:00:00",5917,18.59,-54.26,-61.1,70.9,-12.04,-6.176,1.245,1245,0,0,1.869,1.819,28.21,20.96,0,972
"2024-07-23 13:30:00",5918,19.19,-54.36,-61.37,65.55,-11.97,-6.143,1.247,1247,0,0,1.983,3.528,28.95,21.58,0,990
"2024-07-23 14:00:00",5919,19.62,-54.56,-61.49,64.85,-11.92,-6.143,1.237,1237,0,0,2.057,353.6,21.82,22.16,0,990
"2024-07-23 14:30:00",5920,20.23,-54.77,-61.71,62.54,-11.86,-6.159,1.216,1216,0,0,1.796,357,40.89,22.65,0,989
"2024-07-23 15:00:00",5921,20.59,-54.97,-61.94,61.34,-11.82,-6.159,1.181,1182,0,0,2.165,349.5,28.28,23.27,0,969
"2024-07-23 15:30:00",5922,20.9,-55.49,-62.48,61.54,-11.86,-6.241,1.136,1136,0,0,2.353,354.4,30.93,23.63,0,989
"2024-07-23 16:00:00",5923,21.19,-56.02,-63.09,61.21,-11.86,-6.34,1.077,1078,0,0,2.438,354.4,28.84,23.85,0,984
"2024-07-23 16:30:00",5924,21.36,-57.18,-63.87,62.69,-11.95,-6.521,1.01,1010,0,0,2.816,339.8,14.59,24.04,0,987
"2024-07-23 17:00:00",5925,21.44,-58.58,-64.96,63.79,-12.05,-6.669,0.931,931,0,0,2.886,347.1,19.53,23.83,0,985
"2024-07-23 17:30:00",5926,21.22,-60.15,-65.95,65.31,-12.19,-6.966,0.846,846,0,0,3.202,347.1,12.41,23.65,0,989
"2024-07-23 18:00:00",5927,21.14,-61.82,-66.85,65.16,-12.3,-7.279,0.763,763.3,0,0,2.951,351.8,14.83,23.51,0,985
"2024-07-23 18:30:00",5928,21.11,-62.68,-67.32,65.97,-12.38,-7.542,0.676,676.4,0,0,2.399,1.142,16.46,23.67,0,989
"2024-07-23 19:00:00",5929,20.95,-63.69,-67.85,64.08,-12.48,-7.872,0.582,582.6,0,0,2.883,347.2,27.39,23.82,0,989
"2024-07-23 19:30:00",5930,20.7,-64.76,-68.42,70.24,-12.57,-8.12,0.477,477.3,0,0,2.555,359.8,30.07,23.68,0,989
"2024-07-23 20:00:00",5931,19.88,-65.65,-69.25,70.09,-12.62,-8.22,0.315,315.4,0,0,2.209,5.56,9.2,23.21,0,989
"2024-07-23 20:30:00",5932,19.97,-66.25,-69.49,73.47,-12.68,-8.45,0.348,348,0,0,2.703,17.66,8.1,22.49,0,90.2
"2024-07-23 21:00:00",5933,19.21,-66.53,-69.72,78.2,-12.73,-8.56,0.259,259.1,0,0,2.802,14.36,13.28,22.58,0,990
"2024-07-23 21:30:00",5934,18.15,-67.28,-70.4,81.4,-12.83,-8.76,0.19,189.4,0,0,2.392,6.182,8.17,21.84,0,980
"2024-07-23 22:00:00",5935,17.98,-68.07,-70.89,83,-12.91,-8.9,0.113,113.2,0,0,1.046,1.924,17.77,20.87,0,991
"2024-07-23 22:30:00",5936,17.39,-68.56,-71.46,84.8,-13.03,-8.98,0.066,66.18,0,0,1.312,347.6,35.88,19.89,0,987
"2024-07-23 23:00:00",5937,16.18,-69.52,-72.19,87.6,-13.2,-9.08,0.032,32.11,0,0,1.24,288.4,13.49,18.33,0,883
"2024-07-23 23:30:00",5938,14.99,-70.63,-72.88,91.9,-13.38,-9.33,0.018,18.48,0,0,1.554,278.4,9.46,16,0,821
"2024-07-24 00:00:00",5939,14.32,-71.5,-73.31,92.5,-13.56,-9.51,0.011,10.93,0,0,1.475,269.7,12.14,14,0,817
"2024-07-24 00:30:00",5940,14.37,-72.14,-73.54,95.2,-13.76,-9.84,0.007,7.638,0,0,1.652,237.6,33.42,12.14,0,745
"2024-07-24 01:00:00",5941,12.59,-72.38,-73.43,99.2,-13.91,-10.01,0.005,5.639,0,0,2.863,178.5,7.599,11.13,0,532.5
"2024-07-24 01:30:00",5942,12.64,-72.05,-72.99,99.9,-13.98,-9.91,0.005,4.941,0,0,2.498,183.3,6.813,11.1,0,539.1
"2024-07-24 02:00:00",5943,13.2,-71.24,-72.44,100,-13.98,-9.74,0.007,7.597,0,0,2.105,174.5,24.05,11.58,0,586.7
"2024-07-24 02:30:00",5944,12.94,-70.55,-72.04,100,-13.99,-9.58,0.01,10.23,0,0,2.583,171.7,8.4,12.01,0,521.3
"2024-07-24 03:00:00",5945,12.83,-69.83,-71.7,98.4,-13.93,-9.43,0.012,11.95,0,0,3.097,179.8,6.16,12.09,0,529.6
"2024-07-24 03:30:00",5946,12.7,-68.79,-71.22,98.5,-13.9,-9.3,0.021,21.13,0,0,3.607,180.2,8.03,12.3,0,556.8
"2024-07-24 04:00:00",5947,12.9,-68.11,-70.78,96.9,-13.81,-9.03,0.025,25.5,0,0,3.533,180.7,8.03,12.39,0,544.3
"2024-07-24 04:30:00",5948,13.58,-67.39,-70.12,95.4,-13.71,-9,0.036,36.56,0,0,2.747,182.6,9.3,12.6,0,560.3
"2024-07-24 05:00:00",5949,14.36,-66.45,-69.52,94,-13.57,-8.77,0.149,149.6,0,0,2.715,177.9,6.502,12.99,0,548.2
"2024-07-24 05:30:00",5950,15.14,-65.36,-68.56,92.4,-13.37,-8.42,0.216,215.8,0,0,3.087,172.4,6.998,13.92,0,519.2
"2024-07-24 06:00:00",5951,15.67,-64.24,-67.72,90.5,-13.17,-8.09,0.335,334.9,0,0,3.595,168.6,8.89,14.75,0,562.1
"2024-07-24 06:30:00",5952,15.9,-63.06,-66.96,89.7,-13.05,-7.844,0.357,357.6,0,0,3.539,172.8,9.62,15.78,0,541.5
"2024-07-24 07:00:00",5953,16.95,-62.17,-66.53,84.5,-12.9,-7.646,0.43,429.7,0,0,2.99,171.9,9.6,16.33,0,543.2
"2024-07-24 07:30:00",5954,17.69,-61.38,-66.14,78.18,-12.77,-7.382,0.468,468.3,0,0,2.983,160.2,10.25,17.22,0,510.6
"2024-07-24 08:00:00",5955,18.9,-60.59,-65.45,75.24,-12.57,-7.249,0.471,470.8,0,0,2.35,150.1,11.39,18.03,0,481.7
"2024-07-24 08:30:00",5956,19.83,-59.55,-64.86,71.4,-12.32,-7.084,0.626,626.2,0,0,1.546,100.5,42.52,18.88,0,950
"2024-07-24 09:00:00",5957,18.78,-58.69,-64.25,86.1,-12.24,-6.935,0.238,238.2,0,0,1.687,328.9,43.61,20.47,0,976
"2024-07-24 09:30:00",5958,19.71,-59.09,-64.66,69.37,-12.19,-6.902,0.888,888,0,0,2.158,255.9,30.96,19.72,0,885
"2024-07-24 10:00:00",5959,20.96,-59.37,-63.67,68.7,-12.14,-7,1.103,1104,0,0,2.439,238.9,23.55,21.11,0,753.3
"2024-07-24 10:30:00",5960,21.25,-59.71,-63.7,61.2,-12.19,-7.098,1.15,1150,0,0,2.787,267.3,30.07,23.09,0,963
"2024-07-24 11:00:00",5961,21.29,-61.34,-65.49,62.36,-12.3,-7.295,1.052,1053,0,0,3.24,287.9,16.8,23.62,0,884
"2024-07-24 11:30:00",5962,20.94,-63.72,-67.1,66.97,-12.48,-7.641,0.806,807,0,0,3.156,300.5,17.24,23.53,0,954
"2024-07-24 12:00:00",5963,21.51,-66.12,-68.41,62.92,-12.65,-7.987,1.197,1198,0,0,3.392,304.9,16.49,23.22,0,950
"2024-07-24 12:30:00",5964,20.88,-68.66,-69.84,68.19,-12.89,-8.45,0.816,816,0,0,3.712,324.9,18.48,23.46,0,988
"2024-07-24 13:00:00",5965,21.31,-70.53,-70.95,64.67,-13.36,-8.88,1.229,1230,0,0,3.351,338.2,25.58,22.88,0,989
"2024-07-24 13:30:00",5966,21.74,-71.8,-71.33,64.47,-13.22,-9.35,1.122,1123,0,0,2.671,324.3,43.34,23.62,0,969
"2024-07-24 14:00:00",5967,21.77,-73.56,-72.18,66.03,-13.42,-9.9,1.229,1229,0,0,3.287,320,22.24,24.18,0,989
"2024-07-24 14:30:00",5968,21.45,-75.67,-73.42,64.45,-13.68,-10.55,0.989,990,0,0,3.219,330.4,23.91,24.58,0,989
"2024-07-24 15:00:00",5969,22.04,-77.03,-74.34,63.36,-13.85,-11.16,1.149,1149,0,0,2.847,329.8,25.32,24.09,0,978
"2024-07-24 15:30:00",5970,22.01,-78.38,-74.95,66.26,-14.09,-11.94,1.107,1107,0,0,3.076,319.5,24.71,24.74,0,989
"2024-07-24 16:00:00",5971,22.12,-79.75,-75.88,63.54,-14.29,-12.58,0.992,993,0,0,2.526,328.4,33.33,24.75,0,983
"2024-07-24 16:30:00",5972,21.93,-81,-76.79,60.97,-14.52,-13.3,0.86,861,0,0,2.435,345.5,18.75,24.68,0,989
"2024-07-24 17:00:00",5973,22.51,-82,-77.33,61.81,-14.75,-14.08,0.909,910,0,0,2.505,322.7,25.92,24.48,0,989
"2024-07-24 17:30:00",5974,22.24,-83.1,-78.06,60.56,-15.02,-14.97,0.816,816,0,0,2.977,340.6,20.14,24.52,0,981
"2024-07-24 18:00:00",5975,21.83,-84.1,-78.94,58.77,-15.33,-15.97,0.742,742.7,0,0,3.402,359,16.61,24.37,0,988
"2024-07-24 18:30:00",5976,21.76,-85,-79.61,60.04,-15.66,-16.94,0.656,656.2,0,0,2.946,1.894,25.14,24.23,0,988
"2024-07-24 19:00:00",5977,21.58,-85.6,-80.1,63.35,-15.96,-17.97,0.564,564.6,0,0,2.649,1.251,15.49,24.19,0,988
"2024-07-24 19:30:00",5978,21.3,-86,-80.6,60.68,-16.24,-18.92,0.479,479,0,0,2.476,359.3,11.26,24.12,0,987
"2024-07-24 20:00:00",5979,20.76,-86.4,-81.1,62.48,-16.49,-19.55,0.392,391.6,0,0,2.895,355.3,25.24,23.86,0,988
"2024-07-24 20:30:00",5980,20.16,-86.8,-81.7,66.77,-16.78,-20.24,0.311,310.7,0,0,2.875,1.54,8.88,23.27,0,989
"2024-07-24 21:00:00",5981,19.54,-86.9,-82,71.15,-17.08,-21.02,0.238,237.6,0,0,2.113,2.162,9.56,22.53,0,989
"2024-07-24 21:30:00",5982,18.78,-86.7,-82.1,77.17,-17.31,-21.4,0.176,175.9,0,0,1.465,6.561,29.52,21.76,0,989
"2024-07-24 22:00:00",5983,18.79,-86.4,-82.1,72.61,-17.58,-21.83,0.113,112.7,0,0,0.46,272.5,28.34,20.99,0,928
"2024-07-24 22:30:00",5984,17.87,-86,-82.2,73.21,-17.84,-21.93,0.056,55.59,0,0,0.629,182.1,52.88,19.62,0,980
"2024-07-24 23:00:00",5985,17.02,-84.9,-82,79.69,-18.26,-22.48,0.032,32.06,0,0,0.415,216.3,49.03,16.72,0,834
"2024-07-24 23:30:00",5986,16.03,-83.4,-81.3,83.1,-18.71,-23.01,0.017,16.8,0,0,0.63,189.7,54.34,14.35,0,870
"2024-07-25 00:00:00",5987,15.32,-82.1,-80.5,80.1,-19.07,-23.32,0.01,9.85,0,0,1.634,177.4,13.36,12.21,0,564.5
"2024-07-25 00:30:00",5988,14.65,-81,-79.78,82.8,-19.47,-23.62,0.006,6.426,0,0,1.428,179.1,27.57,10.54,0,567
"2024-07-25 01:00:00",5989,13.97,-80.1,-79.18,90.2,-19.72,-23.69,0.005,5.124,0,0,2.49,175.6,6.432,9.52,0,523.3
"2024-07-25 01:30:00",5990,11.96,-79.62,-78.84,93.8,-19.77,-23.35,0.005,4.849,0,0,2.719,180.9,9.74,9.26,0,531.7
"2024-07-25 02:00:00",5991,11.57,-79.35,-78.63,89.9,-19.69,-22.92,0.005,5.661,0,0,3.169,181.6,6.68,9.17,0,544.9
"2024-07-25 02:30:00",5992,11.94,-79.09,-78.42,89.3,-19.57,-22.36,0.009,8.73,0,0,3.293,184.8,6.735,9.33,0,550
"2024-07-25 03:00:00",5993,12.07,-78.79,-78.21,94.6,-19.27,-21.48,0.014,14.41,0,0,3.743,180.4,8.12,9.62,0,544.7
"2024-07-25 03:30:00",5994,11.3,-78.49,-77.99,94.9,-19.03,-20.77,0.026,26.3,0,0,3.554,176.4,7.103,9.88,0,535.5
"2024-07-25 04:00:00",5995,11.79,-77.98,-77.61,92.2,-18.75,-20.03,0.049,49.48,0,0,3.569,185.6,5.259,10.16,0,536.5
"2024-07-25 04:30:00",5996,12.59,-77.52,-77.24,92.8,-18.37,-19.02,0.095,95.5,0,0,3.06,180,8.63,10.7,0,540.4
"2024-07-25 05:00:00",5997,12.98,-77.02,-76.81,89.9,-17.97,-18.07,0.176,176.2,0,0,3.143,178.9,7.733,11.47,0,537.4
"2024-07-25 05:30:00",5998,14.56,-75.94,-76.07,87.7,-17.49,-16.9,0.243,243.3,0,0,1.629,193.5,27.43,12.72,0,751.4
"2024-07-25 06:00:00",5999,15.27,-75.56,-75.6,90.7,-17.06,-15.87,0.254,253.9,0,0,1.736,164,16.75,13.95,0,636.8
"2024-07-25 06:30:00",6000,15.75,-75.39,-75.21,85.7,-16.71,-15.11,0.264,264,0,0,1.651,167.5,14.69,14.61,0,522.6
"2024-07-25 07:00:00",6001,16.88,-75.12,-74.74,83.7,-16.45,-14.44,0.238,237.9,0,0,0.787,184.3,13.99,15.3,0,571.1
"2024-07-25 07:30:00",6002,16.98,-75.01,-74.48,80.4,-16.18,-13.83,0.36,360.2,0,0,1.428,145.1,14.44,15.71,0,472.8
"2024-07-25 08:00:00",6003,18.28,-74.14,-73.61,71.53,-15.82,-13.23,0.594,594.7,0,0,1.992,160.7,12.99,16.6,0,508.4
"2024-07-25 08:30:00",6004,20.17,-72.6,-72.37,64.78,-15.37,-12.62,0.761,761.6,0,0,1.076,171.8,42.79,18.69,0,794.4
"2024-07-25 09:00:00",6005,21.39,-71.5,-71.16,61.12,-14.94,-12.09,0.85,850,0,0,1.25,139.4,27.77,21.19,0,503.1
"2024-07-25 09:30:00",6006,22.15,-71.32,-70.88,60.37,-14.57,-11.64,0.889,889,0,0,1.595,112.7,33.22,22.75,0,544.3
"2024-07-25 10:00:00",6007,23.09,-71.08,-70.71,62.54,-14.26,-11.43,0.861,862,0,0,1.355,93.2,67.41,24.09,0,988
"2024-07-25 10:30:00",6008,22.89,-71.83,-71.24,57.32,-14.06,-11.25,0.933,933,0,0,1.991,10.99,12.46,24.76,0,980
"2024-07-25 11:00:00",6009,23.73,-73.15,-71.84,53.43,-13.98,-11.31,1.047,1047,0,0,1.588,3.992,21.44,24.9,0,988
"2024-07-25 11:30:00",6010,24.02,-74.09,-72.22,51.05,-13.98,-11.59,0.783,783.1,0,0,1.887,7.045,41.86,25.68,0,988
"2024-07-25 12:00:00",6011,24.82,-75.64,-73.04,45.04,-13.98,-11.87,1.038,1038,0,0,1.562,10.95,32.86,25.8,0,987
"2024-07-25 12:30:00",6012,25.61,-76.81,-73.35,44.58,-14.14,-12.54,1.137,1137,0,0,1.965,359.1,54.07,26.62,0,975
"2024-07-25 13:00:00",6013,25.71,-78.59,-74.36,45.25,-14.24,-13.33,1.138,1138,0,0,1.954,58.39,38.05,27.58,0,957
"2024-07-25 13:30:00",6014,24.57,-81,-76.1,58.36,-14.42,-14.09,0.412,412.4,0,0,3.105,286.3,76.65,28.08,0,986
"2024-07-25 14:00:00",6015,22.85,-83.9,-78.59,63.6,-14.79,-15.16,0.273,273.4,0,0,3.78,331.2,9.18,26.06,0,954
"2024-07-25 14:30:00",6016,22.65,-84.9,-79.57,69.23,-15.15,-16.14,0.377,377.2,0,0,2.673,337.7,7.138,23.9,0,981
"2024-07-25 15:00:00",6017,21.61,-85.1,-80.1,77.9,-15.48,-16.78,0.192,192.4,0,0,1.807,347.6,14.46,22.81,0.254,989
"2024-07-25 15:30:00",6018,21.17,-84.9,-80.5,73.73,-15.75,-17.33,0.317,317.1,0,0,1.549,346.9,13.65,20.89,0,989
"2024-07-25 16:00:00",6019,21.48,-84,-80.1,74.21,-15.93,-17.48,0.322,322.6,0,0,1.13,328,10.3,20.14,0,983
"2024-07-25 16:30:00",6020,22.04,-83,-79.68,82.8,-15.93,-17.26,0.235,235.6,0,0,0.885,167.2,14.5,19.94,0.254,980
"2024-07-25 17:00:00",6021,20.37,-81.7,-79.15,86,-15.9,-17,0.349,349.1,0,0,2.683,163.8,17.83,19.99,0.762,543.6
"2024-07-25 17:30:00",6022,20.87,-80.1,-78.36,71.48,-15.75,-16.29,0.473,473.4,0,0,2.844,156.8,15.56,19.65,0,514.1
"2024-07-25 18:00:00",6023,20.44,-77.98,-77.16,81.1,-15.44,-15.44,0.22,220.7,0,0,2.581,137.9,26.93,20.08,0,552.2
"2024-07-25 18:30:00",6024,19.79,-78,-76.96,79.86,-15.32,-14.94,0.152,152.1,0,0,2.566,150.8,22.08,19.79,0,539.6
"2024-07-25 19:00:00",6025,19.56,-77.52,-76.59,77.69,-15.19,-14.46,0.102,102,0,0,2.437,223.2,88.7,19.2,0,974
"2024-07-25 19:30:00",6026,18.04,-77.77,-76.62,85.1,-15.17,-14.2,0.131,131.1,0,0,3.916,35.95,27.98,18.42,1.778,992
"2024-07-25 20:00:00",6027,17.32,-77.58,-76.56,90.9,-15.19,-14.1,0.052,52.37,0,0,3.03,23.91,21.4,16.8,1.27,991
"2024-07-25 20:30:00",6028,16.94,-76.84,-76.16,89.6,-15.16,-13.91,0.142,142.6,0,0,2.797,89.1,69.87,15.86,1.016,945
"2024-07-25 21:00:00",6029,16.98,-75.33,-75.16,87,-15.03,-13.5,0.286,286.1,0,0,3.095,135.8,18.93,16,0,483.9
"2024-07-25 21:30:00",6030,17.41,-74.15,-74.3,74.14,-14.86,-12.92,0.14,140.3,0,0,2.502,155.5,28.65,16.51,0,583.5
"2024-07-25 22:00:00",6031,15.94,-74.36,-74.35,85.2,-14.78,-12.56,0.05,50.38,0,0,2.978,182.5,14.26,15.96,0,552.7
"2024-07-25 22:30:00",6032,15.17,-74.78,-74.66,92.8,-14.77,-12.39,0.034,33.89,0,0,3.084,178.1,10.07,14.58,0,547.5
"2024-07-25 23:00:00",6033,14.74,-74.37,-74.41,92.6,-14.77,-12.25,0.02,20.41,0,0,3.007,184.3,6.151,13.74,0,531.8
"2024-07-25 23:30:00",6034,14.65,-73.9,-74.1,85.8,-14.77,-12.07,0.008,8.72,0,0,3.379,190.4,6.696,13.26,0,554.9
"2024-07-26 00:00:00",6035,15.18,-73.63,-73.8,83.5,-14.72,-11.79,0.005,4.879,0,0,2.991,187.2,6.907,12.86,0,551
"2024-07-26 00:30:00",6036,13.74,-73.24,-73.54,93.7,-14.65,-11.59,0.003,3.267,0,0,3.224,173.4,8.61,12.55,0,541
"2024-07-26 01:00:00",6037,13.42,-72.79,-73.05,95.7,-14.6,-11.39,0.002,2,0,0,3.796,174.6,6.459,12.24,0,520.2
"2024-07-26 01:30:00",6038,13.22,-71.9,-72.55,97.6,-14.51,-11.08,0.002,1.846,0,0,3.555,173.9,7.406,12.26,0,517.1
"2024-07-26 02:00:00",6039,13.9,-70.85,-71.96,96.3,-14.34,-10.71,0.001,1.659,0,0,3.523,171.9,6.427,12.31,0,518.3
"2024-07-26 02:30:00",6040,14.41,-69.6,-71.23,95.9,-14.13,-10.3,0.002,1.797,0,0,3.092,174.6,13.93,12.68,0,540.2
"2024-07-26 03:00:00",6041,14.39,-68.49,-70.69,96.1,-13.98,-9.99,0.003,2.697,0,0,3.369,169.1,17.31,13.14,0,637.6
"2024-07-26 03:30:00",6042,14.95,-67.54,-70.07,98.3,-13.73,-9.61,0.003,3.027,0,0,5.437,235,10.63,13.34,1.016,730.8
"2024-07-26 04:00:00",6043,14.44,-66.27,-69.23,99.9,-13.53,-9.26,0.009,9.18,0,0,4.174,227.3,6.881,13.63,1.27,664.6
"2024-07-26 04:30:00",6044,14.78,-65.67,-68.75,89.5,-13.4,-9.03,0.039,38.99,0,0,3.411,166.8,13.37,13.7,0,541.8
"2024-07-26 05:00:00",6045,15.29,-65.23,-68.38,88.3,-13.27,-8.75,0.057,57.32,0,0,3.804,169.4,9.83,13.71,0,540.2
"2024-07-26 05:30:00",6046,15.31,-64.59,-67.96,91.2,-13.12,-8.47,0.085,84.8,0,0,4.236,175.8,8.61,13.74,0,538.1
"2024-07-26 06:00:00",6047,15.34,-63.82,-67.46,88,-12.97,-8.22,0.104,103.8,0,0,4.597,178.4,8.55,13.95,0,546.8
"2024-07-26 06:30:00",6048,16.05,-62.83,-66.83,84.3,-12.77,-7.944,0.203,203.3,0,0,4.704,181.5,8.74,14.45,0,564.2
"2024-07-26 07:00:00",6049,16.44,-61.95,-66.24,85.7,-12.64,-7.746,0.217,217.6,0,0,5.094,180.4,10.39,15.21,0,556.7
"2024-07-26 07:30:00",6050,16.43,-61.29,-65.97,85,-12.54,-7.514,0.197,196.8,0,0,4.505,176.2,10.55,15.71,0,577.4
"2024-07-26 08:00:00",6051,17.68,-60.66,-65.47,74.3,-12.36,-7.333,0.517,517,0,0,4.101,176.8,10.73,16.09,0,547.7
"2024-07-26 08:30:00",6052,18.38,-60.1,-64.44,77.67,-12.21,-7.151,0.351,351.7,0,0,3.467,179.8,12,17.67,0,581.1
"2024-07-26 09:00:00",6053,18.85,-60.1,-64.43,73.79,-12.11,-7.035,0.42,420.1,0,0,3.419,168.7,12.15,18.13,0,540.6
"2024-07-26 09:30:00",6054,18.8,-60.18,-64.51,69.03,-12.09,-6.936,0.326,326.2,0,0,4,186.3,14.78,18.75,0,599.6
"2024-07-26 10:00:00",6055,19.09,-60.11,-64.67,71.47,-12.06,-6.87,0.343,343.1,0,0,2.982,194.2,14.02,18.95,0,597.8
"2024-07-26 10:30:00",6056,19.37,-59.85,-64.62,72.47,-11.99,-6.87,0.407,407.1,0,0,2.816,242.8,32.74,19.36,0,777.3
"2024-07-26 11:00:00",6057,18.88,-60.12,-64.9,73.8,-12.03,-6.837,0.29,290.3,0,0,3.374,256.8,13.91,19.6,0,817
"2024-07-26 11:30:00",6058,17.71,-60.75,-65.95,87.5,-12.13,-6.886,0.25,250.7,0,0,3.122,258.7,12.47,19.06,0.508,804
"2024-07-26 12:00:00",6059,17.35,-61.35,-66.77,88.9,-12.16,-6.937,0.407,407.2,0,0,2.151,306.6,21.47,17.4,0,945
"2024-07-26 12:30:00",6060,13.53,-61.71,-67.32,100,-12.29,-6.987,0.156,156,0,0,6.053,305.6,11.89,16.56,7.366,926
"2024-07-26 13:00:00",6061,12.15,-62.52,-68.47,100,-12.49,-7.252,0.172,172.6,0,0,5.532,316.3,10.13,14.25,0.254,943
"2024-07-26 13:30:00",6062,11.67,-62.98,-68.48,100,-12.58,-7.318,0.142,141.8,0,0,6.073,325.1,7.534,13.22,0,955
"2024-07-26 14:00:00",6063,11.31,-62.99,-68.37,100,-12.66,-7.352,0.118,117.7,0,0,4.886,320.1,10.99,12.37,2.794,954
"2024-07-26 14:30:00",6064,11.26,-62.83,-67.9,100,-12.71,-7.385,0.196,195.9,0,0,4.971,308.8,9.62,11.96,1.27,906
"2024-07-26 15:00:00",6065,11,-62.44,-67.4,100,-12.73,-7.336,0.137,136.7,0,0,4.187,303.4,8.75,11.71,1.778,893
"2024-07-26 15:30:00",6066,10.8,-62.15,-67.07,100,-12.78,-7.319,0.092,91.9,0,0,3.371,292.3,13.46,11.41,2.794,879
"2024-07-26 16:00:00",6067,10.59,-61.85,-66.84,100,-12.81,-7.254,0.103,103.1,0,0,3.082,290.7,9.18,11.1,2.54,863
"2024-07-26 16:30:00",6068,10.67,-61.33,-66.46,100,-12.88,-7.221,0.124,124,0,0,2.741,291.5,10.01,10.94,1.27,871
"2024-07-26 17:00:00",6069,10.66,-60.8,-66.04,100,-12.96,-7.188,0.098,97.9,0,0,2.66,287.4,10.62,10.94,0.762,868
"2024-07-26 17:30:00",6070,10.81,-60.28,-65.68,100,-13.01,-7.089,0.115,115.5,0,0,1.821,292.3,10.47,10.84,1.016,871
"2024-07-26 18:00:00",6071,10.82,-59.78,-65.23,100,-13.01,-7.023,0.082,82,0,0,2.324,286.6,13.55,10.99,0.508,872
"2024-07-26 18:30:00",6072,10.57,-59.26,-65.04,100,-13.01,-6.891,0.064,63.79,0,0,2.12,297.5,14.04,10.89,1.016,896
"2024-07-26 19:00:00",6073,10.55,-58.91,-64.79,100,-13.01,-6.908,0.059,59.19,0,0,1.42,281.8,12.01,10.76,1.016,840
"2024-07-26 19:30:00",6074,10.4,-58.42,-64.57,100,-12.97,-6.842,0.049,49.07,0,0,2.161,298.3,14.46,10.63,1.016,948
"2024-07-26 20:00:00",6075,9.61,-58.1,-64.47,100,-13.01,-6.809,0.032,32.6,0,0,3.655,317.6,13.75,10.45,0.254,936
"2024-07-26 20:30:00",6076,8.79,-58.2,-64.63,100,-13.06,-6.826,0.023,22.87,0,0,2.353,347.3,20.42,9.81,0.508,994
"2024-07-26 21:00:00",6077,8.26,-58.26,-64.72,100,-13.11,-6.876,0.018,18.16,0,0,2.38,346.1,8.48,9.23,0.508,993
"2024-07-26 21:30:00",6078,7.336,-58.59,-64.91,100,-13.21,-6.925,0.014,14.2,0,0,2.744,347.8,8.46,8.62,0.254,996
"2024-07-26 22:00:00",6079,6.461,-58.97,-65.24,100,-13.32,-7.041,0.01,10.31,0,0,2.656,340.4,21.67,7.788,0.508,995
"2024-07-26 22:30:00",6080,5.682,-59.44,-65.47,100,-13.47,-7.157,0.006,5.742,0,0,2.463,314.4,9.06,6.938,0.508,933
"2024-07-26 23:00:00",6081,5.28,-60.09,-65.58,100,-13.61,-7.257,0.005,4.826,0,0,2.322,315.6,8.68,6.178,0.254,927
"2024-07-26 23:30:00",6082,5.095,-60.22,-65.5,100,-13.74,-7.323,0.002,2.168,0,0,1.653,301.8,13.01,5.684,0,924
"2024-07-27 00:00:00",6083,5.021,-60.5,-65.4,100,-13.82,-7.389,0.001,0.986,0,0,1.515,297.6,8.73,5.384,0.254,904
"2024-07-27 00:30:00",6084,4.671,-60.53,-65.21,100,-13.89,-7.422,0.001,0.77,0,0,1.783,309.1,8.82,5.168,0.254,900
"2024-07-27 01:00:00",6085,4.075,-60.55,-65.38,100,-14.02,-7.489,0,0.528,0,0,2.059,309.9,9.44,4.817,0.254,908
